kiosk_id,location_name,date,samples_dispensed,restock_qty,foot_traffic_index,is_promo,temp_f,precip_in,zip,city,state,inventory_on_hand,dow,month,week_of_year,rolling_7d,rolling_28d,lag_1d,lag_7d
26362,Atlantic City - BJs,2025-12-12,116,0,4.01,True,31.4,0.0,08401,Atlantic City,New Jersey,239,4,12,50,72.9,69.8,73.0,46.0
26362,Atlantic City - BJs,2025-12-13,124,0,3.93,True,35.6,0.01,08401,Atlantic City,New Jersey,115,5,12,50,79.0,71.0,116.0,81.0
26362,Atlantic City - BJs,2025-12-14,59,0,2.44,True,29.3,0.43,08401,Atlantic City,New Jersey,56,6,12,50,80.7,68.9,124.0,47.0
26362,Atlantic City - BJs,2025-12-15,56,0,3.31,True,21.0,0.0,08401,Atlantic City,New Jersey,0,0,12,51,78.3,68.4,59.0,73.0
26362,Atlantic City - BJs,2025-12-16,76,299,4.07,False,26.9,0.0,08401,Atlantic City,New Jersey,223,1,12,51,80.0,69.1,56.0,64.0
26362,Atlantic City - BJs,2025-12-17,44,0,3.76,False,38.7,0.0,08401,Atlantic City,New Jersey,179,2,12,51,78.3,69.0,76.0,56.0
26362,Atlantic City - BJs,2025-12-18,66,0,4.3,False,42.9,0.0,08401,Atlantic City,New Jersey,113,3,12,51,77.3,69.3,44.0,73.0
26362,Atlantic City - BJs,2025-12-19,57,268,3.74,False,50.9,0.8,08401,Atlantic City,New Jersey,324,4,12,51,68.9,69.4,66.0,116.0
26362,Atlantic City - BJs,2025-12-20,60,0,4.14,False,32.8,0.0,08401,Atlantic City,New Jersey,264,5,12,51,59.7,68.7,57.0,124.0
26362,Atlantic City - BJs,2025-12-21,121,0,2.07,True,41.7,0.0,08401,Atlantic City,New Jersey,143,6,12,51,68.6,70.1,60.0,59.0
26362,Atlantic City - BJs,2025-12-22,58,0,3.56,False,31.6,0.0,08401,Atlantic City,New Jersey,85,0,12,52,68.9,69.8,121.0,56.0
26362,Atlantic City - BJs,2025-12-23,81,0,3.37,False,39.4,0.03,08401,Atlantic City,New Jersey,4,1,12,52,69.6,69.8,58.0,76.0
26362,Atlantic City - BJs,2025-12-24,4,0,3.0,False,42.6,0.0,08401,Atlantic City,New Jersey,0,2,12,52,63.9,68.3,81.0,44.0
26362,Atlantic City - BJs,2025-12-25,51,283,4.17,False,40.9,0.0,08401,Atlantic City,New Jersey,232,3,12,52,61.7,68.5,4.0,66.0
26362,Atlantic City - BJs,2025-12-26,38,0,3.77,False,31.1,0.21,08401,Atlantic City,New Jersey,194,4,12,52,59.0,66.5,51.0,57.0
26362,Atlantic City - BJs,2025-12-27,48,0,4.08,False,34.6,0.25,08401,Atlantic City,New Jersey,146,5,12,52,57.3,65.6,38.0,60.0
26362,Atlantic City - BJs,2025-12-28,99,0,3.1,False,34.3,0.0,08401,Atlantic City,New Jersey,47,6,12,52,54.1,66.2,48.0,121.0
26362,Atlantic City - BJs,2025-12-29,47,0,1.53,False,48.0,0.17,08401,Atlantic City,New Jersey,0,0,12,1,52.6,66.4,99.0,58.0
26362,Atlantic City - BJs,2025-12-30,55,286,3.83,False,31.0,0.0,08401,Atlantic City,New Jersey,231,1,12,1,48.9,65.5,47.0,81.0
26362,Atlantic City - BJs,2025-12-31,54,260,1.74,False,29.5,0.0,08401,Atlantic City,New Jersey,437,2,12,1,56.0,65.3,55.0,4.0
26362,Atlantic City - BJs,2026-01-01,42,0,2.66,False,30.8,0.05,08401,Atlantic City,New Jersey,395,3,1,1,54.7,64.1,54.0,51.0
26362,Atlantic City - BJs,2026-01-02,69,0,3.33,False,27.5,0.01,08401,Atlantic City,New Jersey,326,4,1,1,59.1,65.0,42.0,38.0
26362,Atlantic City - BJs,2026-01-03,97,0,4.11,True,28.0,0.0,08401,Atlantic City,New Jersey,229,5,1,1,66.1,65.5,69.0,48.0
26362,Atlantic City - BJs,2026-01-04,71,0,4.78,False,31.1,0.0,08401,Atlantic City,New Jersey,158,6,1,1,62.1,66.4,97.0,99.0
26362,Atlantic City - BJs,2026-01-05,65,0,3.76,False,32.4,0.0,08401,Atlantic City,New Jersey,93,0,1,2,64.7,66.1,71.0,47.0
26362,Atlantic City - BJs,2026-01-06,61,0,3.85,False,40.3,0.0,08401,Atlantic City,New Jersey,32,1,1,2,65.6,66.0,65.0,55.0
26362,Atlantic City - BJs,2026-01-07,32,0,2.93,False,47.5,0.0,08401,Atlantic City,New Jersey,0,2,1,2,62.4,65.1,61.0,54.0
26362,Atlantic City - BJs,2026-01-08,0,0,1.81,False,42.2,0.0,08401,Atlantic City,New Jersey,0,3,1,2,56.4,62.5,32.0,42.0
26362,Atlantic City - BJs,2026-01-09,0,0,4.13,False,45.9,0.11,08401,Atlantic City,New Jersey,0,4,1,2,46.6,58.4,0.0,69.0
26362,Atlantic City - BJs,2026-01-10,0,0,3.97,False,47.9,1.05,08401,Atlantic City,New Jersey,0,5,1,2,32.7,54.0,0.0,97.0
26362,Atlantic City - BJs,2026-01-11,0,0,2.39,True,45.3,0.22,08401,Atlantic City,New Jersey,0,6,1,2,22.6,51.9,0.0,71.0
26362,Atlantic City - BJs,2026-01-12,74,268,3.79,False,35.7,0.0,08401,Atlantic City,New Jersey,194,0,1,3,23.9,52.5,0.0,65.0
26362,Atlantic City - BJs,2026-01-13,76,0,2.64,True,38.5,0.0,08401,Atlantic City,New Jersey,118,1,1,3,26.0,52.5,74.0,61.0
26362,Atlantic City - BJs,2026-01-14,68,283,4.28,False,45.4,0.0,08401,Atlantic City,New Jersey,333,2,1,3,31.1,53.4,76.0,32.0
26362,Atlantic City - BJs,2026-01-15,49,0,1.75,False,37.1,0.05,08401,Atlantic City,New Jersey,284,3,1,3,38.1,52.8,68.0,0.0
26362,Atlantic City - BJs,2026-01-16,59,0,1.58,True,28.1,0.0,08401,Atlantic City,New Jersey,225,4,1,3,46.6,52.8,49.0,0.0
26362,Atlantic City - BJs,2026-01-17,63,0,3.73,False,37.9,0.06,08401,Atlantic City,New Jersey,162,5,1,3,55.6,52.9,59.0,0.0
26362,Atlantic City - BJs,2026-01-18,49,0,3.85,False,36.4,0.5,08401,Atlantic City,New Jersey,113,6,1,3,62.6,50.4,63.0,0.0
26362,Atlantic City - BJs,2026-01-19,79,278,3.77,True,29.5,0.0,08401,Atlantic City,New Jersey,312,0,1,4,63.3,51.1,49.0,74.0
26362,Atlantic City - BJs,2026-01-20,54,255,2.22,False,23.9,0.0,08401,Atlantic City,New Jersey,513,1,1,4,60.1,50.1,79.0,76.0
26362,Atlantic City - BJs,2026-01-21,54,0,2.86,False,28.1,0.0,08401,Atlantic City,New Jersey,459,2,1,4,58.1,51.9,54.0,68.0
26362,Atlantic City - BJs,2026-01-22,84,0,4.27,True,43.5,0.0,08401,Atlantic City,New Jersey,375,3,1,4,63.1,53.1,54.0,49.0
26362,Atlantic City - BJs,2026-01-23,80,0,4.28,True,35.5,0.0,08401,Atlantic City,New Jersey,295,4,1,4,66.1,54.6,84.0,59.0
26362,Atlantic City - BJs,2026-01-24,76,270,3.33,False,17.0,0.0,08401,Atlantic City,New Jersey,489,5,1,4,68.0,55.6,80.0,63.0
26362,Atlantic City - BJs,2026-01-25,74,0,3.63,False,29.1,1.63,08401,Atlantic City,New Jersey,415,6,1,4,71.6,54.7,76.0,49.0
26362,Atlantic City - BJs,2026-01-26,96,0,3.42,True,25.0,0.01,08401,Atlantic City,New Jersey,319,0,1,5,74.0,56.5,74.0,79.0
26362,Atlantic City - BJs,2026-01-27,62,271,1.57,False,19.4,0.0,08401,Atlantic City,New Jersey,528,1,1,5,75.1,56.7,96.0,54.0
26362,Atlantic City - BJs,2026-01-28,66,0,2.32,False,17.9,0.0,08401,Atlantic City,New Jersey,462,2,1,5,76.9,57.1,62.0,54.0
26362,Atlantic City - BJs,2026-01-29,78,278,4.31,False,14.3,0.0,08401,Atlantic City,New Jersey,662,3,1,5,76.0,58.4,66.0,84.0
26362,Atlantic City - BJs,2026-01-30,92,0,2.98,True,13.1,0.0,08401,Atlantic City,New Jersey,570,4,1,5,77.7,59.2,78.0,80.0
26362,Atlantic City - BJs,2026-01-31,63,0,3.69,True,14.3,0.0,08401,Atlantic City,New Jersey,507,5,1,5,75.9,58.0,92.0,76.0
26362,Atlantic City - BJs,2026-02-01,81,0,3.42,False,17.2,0.0,08401,Atlantic City,New Jersey,426,6,2,5,76.9,58.4,63.0,74.0
26362,Atlantic City - BJs,2026-02-02,46,0,2.26,False,22.4,0.0,08401,Atlantic City,New Jersey,380,0,2,6,69.7,57.7,81.0,96.0
26362,Atlantic City - BJs,2026-02-03,43,0,4.48,False,27.9,0.0,08401,Atlantic City,New Jersey,337,1,2,6,67.0,57.1,46.0,62.0
26362,Atlantic City - BJs,2026-02-04,50,0,3.15,False,31.6,0.01,08401,Atlantic City,New Jersey,287,2,2,6,64.7,57.7,43.0,66.0
26362,Atlantic City - BJs,2026-02-05,54,0,3.28,False,25.0,0.0,08401,Atlantic City,New Jersey,233,3,2,6,61.3,59.6,50.0,78.0
26362,Atlantic City - BJs,2026-02-06,51,0,1.61,False,26.1,0.02,08401,Atlantic City,New Jersey,182,4,2,6,55.4,61.5,54.0,92.0
26362,Atlantic City - BJs,2026-02-07,96,0,3.25,False,18.8,0.0,08401,Atlantic City,New Jersey,86,5,2,6,60.1,64.9,51.0,63.0
26362,Atlantic City - BJs,2026-02-08,47,0,2.43,False,11.4,0.0,08401,Atlantic City,New Jersey,39,6,2,6,55.3,66.6,96.0,81.0
26362,Atlantic City - BJs,2026-02-09,39,0,4.48,False,19.1,0.0,08401,Atlantic City,New Jersey,0,0,2,7,54.3,65.3,47.0,46.0
26362,Atlantic City - BJs,2026-02-10,0,0,3.88,False,28.9,0.0,08401,Atlantic City,New Jersey,0,1,2,7,48.1,62.6,39.0,43.0
26362,Atlantic City - BJs,2026-02-11,0,0,3.84,False,39.2,0.0,08401,Atlantic City,New Jersey,0,2,2,7,41.0,60.2,0.0,50.0
26362,Atlantic City - BJs,2026-02-12,0,0,2.56,False,32.4,0.0,08401,Atlantic City,New Jersey,0,3,2,7,33.3,58.4,0.0,54.0
26362,Atlantic City - BJs,2026-02-13,0,0,3.66,False,29.4,0.0,08401,Atlantic City,New Jersey,0,4,2,7,26.0,56.3,0.0,51.0
26362,Atlantic City - BJs,2026-02-14,0,0,4.3,False,35.4,0.0,08401,Atlantic City,New Jersey,0,5,2,7,12.3,54.1,0.0,96.0
26362,Atlantic City - BJs,2026-02-15,0,0,4.41,False,37.3,0.18,08401,Atlantic City,New Jersey,0,6,2,7,5.6,52.3,0.0,47.0
26362,Atlantic City - BJs,2026-02-16,0,0,3.96,False,36.1,0.42,08401,Atlantic City,New Jersey,0,0,2,8,0.0,49.5,0.0,39.0
26362,Atlantic City - BJs,2026-02-17,75,261,3.74,True,37.1,0.0,08401,Atlantic City,New Jersey,186,1,2,8,10.7,50.2,0.0,0.0
26362,Atlantic City - BJs,2026-02-18,52,253,3.39,True,41.0,0.0,08401,Atlantic City,New Jersey,387,2,2,8,18.1,50.2,75.0,0.0
26362,Atlantic City - BJs,2026-02-19,56,0,3.4,False,39.0,0.07,08401,Atlantic City,New Jersey,331,3,2,8,26.1,49.2,52.0,0.0
26362,Atlantic City - BJs,2026-02-20,43,0,2.28,False,44.5,0.8,08401,Atlantic City,New Jersey,288,4,2,8,32.3,47.9,56.0,0.0
26362,Atlantic City - BJs,2026-02-21,121,0,3.89,True,41.9,0.0,08401,Atlantic City,New Jersey,167,5,2,8,49.6,49.5,43.0,0.0
26362,Atlantic City - BJs,2026-02-22,52,0,2.74,False,36.5,1.18,08401,Atlantic City,New Jersey,115,6,2,8,57.0,48.7,121.0,0.0
26362,Atlantic City - BJs,2026-02-23,55,0,3.26,False,32.7,1.25,08401,Atlantic City,New Jersey,60,0,2,9,64.9,47.2,52.0,0.0
26362,Atlantic City - BJs,2026-02-24,41,274,4.18,False,27.6,0.0,08401,Atlantic City,New Jersey,293,1,2,9,60.0,46.5,55.0,75.0
26362,Atlantic City - BJs,2026-02-25,58,0,1.83,False,36.5,0.04,08401,Atlantic City,New Jersey,235,2,2,9,60.9,46.2,41.0,52.0
26362,Atlantic City - BJs,2026-02-26,73,0,3.6,False,37.6,0.04,08401,Atlantic City,New Jersey,162,3,2,9,63.3,46.0,58.0,56.0
26362,Atlantic City - BJs,2026-02-27,51,0,1.7,False,34.0,0.0,08401,Atlantic City,New Jersey,111,4,2,9,64.4,44.5,73.0,43.0
26362,Atlantic City - BJs,2026-02-28,75,0,2.11,True,35.0,0.0,08401,Atlantic City,New Jersey,36,5,2,9,57.9,45.0,51.0,121.0
26362,Atlantic City - BJs,2026-03-01,55,257,3.42,False,35.4,0.0,08401,Atlantic City,New Jersey,238,6,3,9,58.3,44.0,75.0,52.0
26362,Atlantic City - BJs,2026-03-02,61,0,4.02,False,30.2,0.02,08401,Atlantic City,New Jersey,177,0,3,10,59.1,44.6,55.0,55.0
26362,Atlantic City - BJs,2026-03-03,53,265,2.84,False,39.6,0.37,08401,Atlantic City,New Jersey,389,1,3,10,60.9,44.9,61.0,41.0
26362,Atlantic City - BJs,2026-03-04,40,0,3.69,False,43.1,0.09,08401,Atlantic City,New Jersey,349,2,3,10,58.3,44.6,53.0,58.0
26362,Atlantic City - BJs,2026-03-05,58,0,2.86,False,43.2,0.05,08401,Atlantic City,New Jersey,291,3,3,10,56.1,44.7,40.0,73.0
26362,Atlantic City - BJs,2026-03-06,63,0,2.49,False,40.7,0.18,08401,Atlantic City,New Jersey,228,4,3,10,57.9,45.1,58.0,51.0
26362,Atlantic City - BJs,2026-03-07,78,0,3.55,False,42.5,0.0,08401,Atlantic City,New Jersey,150,5,3,10,58.3,44.5,63.0,75.0
26362,Atlantic City - BJs,2026-03-08,84,0,3.16,False,57.3,0.07,08401,Atlantic City,New Jersey,66,6,3,10,62.4,45.8,78.0,55.0
26362,Atlantic City - BJs,2026-03-09,66,0,1.8,False,49.9,0.0,08401,Atlantic City,New Jersey,0,0,3,11,63.1,46.8,84.0,61.0
26362,Atlantic City - BJs,2026-03-10,43,278,1.73,False,50.3,0.0,08401,Atlantic City,New Jersey,235,1,3,11,61.7,48.3,66.0,53.0
26362,Atlantic City - BJs,2026-03-11,41,0,3.7,False,54.7,0.01,08401,Atlantic City,New Jersey,194,2,3,11,61.9,49.8,43.0,40.0
26362,Atlantic City - BJs,2026-03-12,59,0,3.09,False,48.5,0.3,08401,Atlantic City,New Jersey,135,3,3,11,62.0,51.9,41.0,58.0
26362,Atlantic City - BJs,2026-03-13,63,0,3.12,False,37.9,0.0,08401,Atlantic City,New Jersey,72,4,3,11,62.0,54.1,59.0,63.0
26362,Atlantic City - BJs,2026-03-14,72,0,2.46,False,49.7,0.0,08401,Atlantic City,New Jersey,0,5,3,11,61.1,56.7,63.0,78.0
26362,Atlantic City - BJs,2026-03-15,55,251,3.89,False,43.8,0.0,08401,Atlantic City,New Jersey,196,6,3,11,57.0,58.7,72.0,84.0
26362,Atlantic City - BJs,2026-03-16,69,0,3.29,False,52.3,0.59,08401,Atlantic City,New Jersey,127,0,3,12,57.4,61.1,55.0,66.0
26362,Atlantic City - BJs,2026-03-17,64,0,3.61,False,38.8,0.16,08401,Atlantic City,New Jersey,63,1,3,12,60.4,60.8,69.0,43.0
26362,Atlantic City - BJs,2026-03-18,60,0,3.32,False,30.6,0.0,08401,Atlantic City,New Jersey,3,2,3,12,63.1,61.0,64.0,41.0
26362,Atlantic City - BJs,2026-03-19,41,275,2.53,False,37.4,0.0,08401,Atlantic City,New Jersey,237,3,3,12,60.6,60.5,60.0,59.0
26362,Atlantic City - BJs,2026-03-20,55,0,2.4,False,44.6,0.04,08401,Atlantic City,New Jersey,182,4,3,12,59.4,60.9,41.0,63.0
26362,Atlantic City - BJs,2026-03-21,63,0,4.02,False,50.1,0.04,08401,Atlantic City,New Jersey,119,5,3,12,58.1,58.9,55.0,72.0
26362,Atlantic City - BJs,2026-03-22,61,0,2.11,False,50.7,0.0,08401,Atlantic City,New Jersey,58,6,3,12,59.0,59.2,63.0,55.0
26362,Atlantic City - BJs,2026-03-23,58,0,2.69,True,47.0,0.2,08401,Atlantic City,New Jersey,0,0,3,13,57.4,59.3,61.0,69.0
26362,Atlantic City - BJs,2026-03-24,0,0,2.89,False,38.1,0.0,08401,Atlantic City,New Jersey,0,1,3,13,48.3,57.8,58.0,64.0
26362,Atlantic City - BJs,2026-03-25,71,259,1.91,False,42.0,0.0,08401,Atlantic City,New Jersey,188,2,3,13,49.9,58.3,0.0,60.0
26362,Atlantic City - BJs,2026-03-26,81,0,2.83,False,55.4,0.0,08401,Atlantic City,New Jersey,107,3,3,13,55.6,58.6,71.0,41.0
26362,Atlantic City - BJs,2026-03-27,76,0,3.37,True,53.9,0.74,08401,Atlantic City,New Jersey,31,4,3,13,58.6,59.5,81.0,55.0
26362,Atlantic City - BJs,2026-03-28,31,0,2.17,False,40.1,0.0,08401,Atlantic City,New Jersey,0,5,3,13,54.0,57.9,76.0,63.0
26362,Atlantic City - BJs,2026-03-29,0,0,4.31,False,41.1,0.0,08401,Atlantic City,New Jersey,0,6,3,13,45.3,55.9,31.0,61.0
26362,Atlantic City - BJs,2026-03-30,0,0,1.95,False,55.1,0.0,08401,Atlantic City,New Jersey,0,0,3,14,37.0,53.8,0.0,58.0
26362,Atlantic City - BJs,2026-03-31,71,290,3.68,False,62.7,0.0,08401,Atlantic City,New Jersey,219,1,3,14,47.1,54.4,0.0,0.0
26362,Atlantic City - BJs,2026-04-01,57,0,4.45,False,64.2,0.81,08401,Atlantic City,New Jersey,162,2,4,14,45.1,55.0,71.0,71.0
26362,Atlantic City - BJs,2026-04-02,78,0,3.02,False,45.4,0.12,08401,Atlantic City,New Jersey,84,3,4,14,44.7,55.7,57.0,81.0
26362,Atlantic City - BJs,2026-04-03,53,0,4.43,False,53.0,0.0,08401,Atlantic City,New Jersey,31,4,4,14,41.4,55.4,78.0,76.0
26362,Atlantic City - BJs,2026-04-04,59,274,4.18,False,58.3,0.0,08401,Atlantic City,New Jersey,246,5,4,14,45.4,54.7,53.0,31.0
26362,Atlantic City - BJs,2026-04-05,64,0,2.64,False,57.3,0.42,08401,Atlantic City,New Jersey,182,6,4,14,54.6,54.0,59.0,0.0
26362,Atlantic City - BJs,2026-04-06,64,0,2.35,True,50.0,0.0,08401,Atlantic City,New Jersey,118,0,4,15,63.7,53.9,64.0,0.0
26362,Atlantic City - BJs,2026-04-07,53,0,2.13,False,49.7,0.01,08401,Atlantic City,New Jersey,65,1,4,15,61.1,54.2,64.0,71.0
26362,Atlantic City - BJs,2026-04-08,65,0,3.51,False,37.7,0.0,08401,Atlantic City,New Jersey,0,2,4,15,62.3,55.1,53.0,57.0
26362,Atlantic City - BJs,2026-04-09,45,279,4.02,False,42.3,0.0,08401,Atlantic City,New Jersey,234,3,4,15,57.6,54.6,65.0,78.0
26362,Atlantic City - BJs,2026-04-10,91,0,3.03,True,46.2,0.0,08401,Atlantic City,New Jersey,143,4,4,15,63.0,55.6,45.0,53.0
26362,Atlantic City - BJs,2026-04-11,85,0,4.65,False,53.6,0.0,08401,Atlantic City,New Jersey,58,5,4,15,66.7,56.1,91.0,59.0
26362,Atlantic City - BJs,2026-04-12,79,255,2.92,False,48.3,0.0,08401,Atlantic City,New Jersey,234,6,4,15,68.9,56.9,85.0,64.0
26362,Atlantic City - BJs,2026-04-13,79,0,2.89,False,63.0,0.0,08401,Atlantic City,New Jersey,155,0,4,16,71.0,57.3,79.0,64.0
26362,Atlantic City - BJs,2026-04-14,82,297,4.21,False,68.2,0.0,08401,Atlantic City,New Jersey,370,1,4,16,75.1,57.9,79.0,53.0
26362,Atlantic City - BJs,2026-04-15,42,0,1.52,False,70.4,0.0,08401,Atlantic City,New Jersey,328,2,4,16,71.9,57.3,82.0,65.0
26362,Atlantic City - BJs,2026-04-16,97,0,2.79,True,68.6,0.0,08401,Atlantic City,New Jersey,231,3,4,16,79.3,59.3,42.0,45.0
26363,Clifton - Sam's Club,2024-10-01,46,206,1.56,False,62.4,0.0,07011,Clifton,New Jersey,460,1,10,40,46.0,46.0,0.0,0.0
26363,Clifton - Sam's Club,2024-10-02,81,0,3.28,False,61.2,0.01,07011,Clifton,New Jersey,379,2,10,40,63.5,63.5,46.0,0.0
26363,Clifton - Sam's Club,2024-10-03,71,0,3.86,False,64.2,0.0,07011,Clifton,New Jersey,308,3,10,40,66.0,66.0,81.0,0.0
26363,Clifton - Sam's Club,2024-10-04,45,0,2.33,False,63.2,0.0,07011,Clifton,New Jersey,263,4,10,40,60.8,60.8,71.0,0.0
26363,Clifton - Sam's Club,2024-10-05,93,0,3.24,False,64.7,0.02,07011,Clifton,New Jersey,170,5,10,40,67.2,67.2,45.0,0.0
26363,Clifton - Sam's Club,2024-10-06,101,0,4.15,False,60.1,0.0,07011,Clifton,New Jersey,69,6,10,40,72.8,72.8,93.0,0.0
26363,Clifton - Sam's Club,2024-10-07,64,0,1.63,True,64.2,0.05,07011,Clifton,New Jersey,5,0,10,41,71.6,71.6,101.0,0.0
26363,Clifton - Sam's Club,2024-10-08,5,0,4.49,True,59.0,0.0,07011,Clifton,New Jersey,0,1,10,41,65.7,63.2,64.0,46.0
26363,Clifton - Sam's Club,2024-10-09,0,0,2.99,False,58.2,0.0,07011,Clifton,New Jersey,0,2,10,41,54.1,56.2,5.0,81.0
26363,Clifton - Sam's Club,2024-10-10,104,212,2.98,True,53.3,0.0,07011,Clifton,New Jersey,108,3,10,41,58.9,61.0,0.0,71.0
26363,Clifton - Sam's Club,2024-10-11,91,0,3.84,True,55.4,0.0,07011,Clifton,New Jersey,17,4,10,41,65.4,63.7,104.0,45.0
26363,Clifton - Sam's Club,2024-10-12,17,0,4.72,False,63.0,0.0,07011,Clifton,New Jersey,0,5,10,41,54.6,59.8,91.0,93.0
26363,Clifton - Sam's Club,2024-10-13,0,0,3.35,True,59.5,0.0,07011,Clifton,New Jersey,0,6,10,41,40.1,55.2,17.0,101.0
26363,Clifton - Sam's Club,2024-10-14,0,0,2.44,True,54.4,0.01,07011,Clifton,New Jersey,0,0,10,42,31.0,51.3,0.0,64.0
26363,Clifton - Sam's Club,2024-10-15,0,0,3.85,False,48.6,0.0,07011,Clifton,New Jersey,0,1,10,42,30.3,47.9,0.0,5.0
26363,Clifton - Sam's Club,2024-10-16,0,0,3.93,False,49.1,0.0,07011,Clifton,New Jersey,0,2,10,42,30.3,44.9,0.0,0.0
26363,Clifton - Sam's Club,2024-10-17,0,0,1.94,False,48.0,0.0,07011,Clifton,New Jersey,0,3,10,42,15.4,42.2,0.0,104.0
26363,Clifton - Sam's Club,2024-10-18,0,0,2.34,False,53.2,0.0,07011,Clifton,New Jersey,0,4,10,42,2.4,39.9,0.0,91.0
26363,Clifton - Sam's Club,2024-10-19,64,223,3.92,False,56.1,0.0,07011,Clifton,New Jersey,159,5,10,42,9.1,41.2,0.0,17.0
26363,Clifton - Sam's Club,2024-10-20,89,0,4.71,False,57.6,0.0,07011,Clifton,New Jersey,70,6,10,42,21.9,43.6,64.0,0.0
26363,Clifton - Sam's Club,2024-10-21,62,0,2.49,False,63.2,0.0,07011,Clifton,New Jersey,8,0,10,43,30.7,44.4,89.0,0.0
26363,Clifton - Sam's Club,2024-10-22,8,0,2.52,False,66.8,0.0,07011,Clifton,New Jersey,0,1,10,43,31.9,42.8,62.0,0.0
26363,Clifton - Sam's Club,2024-10-23,0,0,1.71,False,63.3,0.0,07011,Clifton,New Jersey,0,2,10,43,31.9,40.9,8.0,0.0
26363,Clifton - Sam's Club,2024-10-24,0,0,3.44,True,60.5,0.0,07011,Clifton,New Jersey,0,3,10,43,31.9,39.2,0.0,0.0
26363,Clifton - Sam's Club,2024-10-25,0,0,3.66,False,52.8,0.0,07011,Clifton,New Jersey,0,4,10,43,31.9,37.6,0.0,0.0
26363,Clifton - Sam's Club,2024-10-26,0,0,3.63,False,55.8,0.0,07011,Clifton,New Jersey,0,5,10,43,22.7,36.2,0.0,64.0
26363,Clifton - Sam's Club,2024-10-27,0,0,3.94,False,48.3,0.0,07011,Clifton,New Jersey,0,6,10,43,10.0,34.9,0.0,89.0
26363,Clifton - Sam's Club,2024-10-28,0,0,1.98,False,47.9,0.0,07011,Clifton,New Jersey,0,0,10,44,1.1,33.6,0.0,62.0
26363,Clifton - Sam's Club,2024-10-29,0,0,2.48,False,53.1,0.02,07011,Clifton,New Jersey,0,1,10,44,0.0,32.0,0.0,8.0
26363,Clifton - Sam's Club,2024-10-30,0,0,2.71,True,62.5,0.0,07011,Clifton,New Jersey,0,2,10,44,0.0,29.1,0.0,0.0
26363,Clifton - Sam's Club,2024-10-31,62,211,3.99,False,67.7,0.0,07011,Clifton,New Jersey,149,3,10,44,8.9,28.8,0.0,0.0
26363,Clifton - Sam's Club,2024-11-01,55,0,4.27,True,68.9,0.02,07011,Clifton,New Jersey,94,4,11,44,16.7,29.1,62.0,0.0
26363,Clifton - Sam's Club,2024-11-02,80,0,2.56,False,52.7,0.0,07011,Clifton,New Jersey,14,5,11,44,28.1,28.6,55.0,0.0
26363,Clifton - Sam's Club,2024-11-03,14,0,2.99,False,44.9,0.0,07011,Clifton,New Jersey,0,6,11,44,30.1,25.5,80.0,0.0
26363,Clifton - Sam's Club,2024-11-04,0,0,4.25,False,47.0,0.0,07011,Clifton,New Jersey,0,0,11,45,30.1,23.2,14.0,0.0
26363,Clifton - Sam's Club,2024-11-05,0,0,2.51,False,59.4,0.0,07011,Clifton,New Jersey,0,1,11,45,30.1,23.1,0.0,0.0
26363,Clifton - Sam's Club,2024-11-06,38,238,1.59,False,68.7,0.0,07011,Clifton,New Jersey,200,2,11,45,35.6,24.4,0.0,0.0
26363,Clifton - Sam's Club,2024-11-07,75,0,4.02,False,63.3,0.0,07011,Clifton,New Jersey,125,3,11,45,37.4,23.4,38.0,62.0
26363,Clifton - Sam's Club,2024-11-08,61,0,3.4,False,55.6,0.0,07011,Clifton,New Jersey,64,4,11,45,38.3,22.3,75.0,55.0
26363,Clifton - Sam's Club,2024-11-09,64,0,2.41,False,47.0,0.0,07011,Clifton,New Jersey,0,5,11,45,36.0,24.0,61.0,80.0
26363,Clifton - Sam's Club,2024-11-10,81,193,4.61,False,46.7,0.05,07011,Clifton,New Jersey,112,6,11,45,45.6,26.9,64.0,14.0
26363,Clifton - Sam's Club,2024-11-11,50,0,3.58,False,59.0,0.13,07011,Clifton,New Jersey,62,0,11,46,52.7,28.7,81.0,0.0
26363,Clifton - Sam's Club,2024-11-12,47,0,4.46,False,49.0,0.0,07011,Clifton,New Jersey,15,1,11,46,59.4,30.4,50.0,0.0
26363,Clifton - Sam's Club,2024-11-13,15,0,3.45,False,41.0,0.0,07011,Clifton,New Jersey,0,2,11,46,56.1,30.9,47.0,38.0
26363,Clifton - Sam's Club,2024-11-14,0,0,2.14,True,40.4,0.0,07011,Clifton,New Jersey,0,3,11,46,45.4,30.9,15.0,75.0
26363,Clifton - Sam's Club,2024-11-15,52,190,3.47,False,47.4,0.0,07011,Clifton,New Jersey,138,4,11,46,44.1,32.8,0.0,61.0
26363,Clifton - Sam's Club,2024-11-16,100,0,4.93,False,51.0,0.0,07011,Clifton,New Jersey,38,5,11,46,49.3,34.0,52.0,64.0
26363,Clifton - Sam's Club,2024-11-17,38,0,4.93,True,53.0,0.0,07011,Clifton,New Jersey,0,6,11,46,43.1,32.2,100.0,81.0
26363,Clifton - Sam's Club,2024-11-18,0,0,3.38,False,54.8,0.0,07011,Clifton,New Jersey,0,0,11,47,36.0,30.0,38.0,50.0
26363,Clifton - Sam's Club,2024-11-19,0,0,2.38,False,51.6,0.0,07011,Clifton,New Jersey,0,1,11,47,29.3,29.7,0.0,47.0
